"Plot Title: 22310149"
"#","Date Time, GMT-08:00","Low Range, μS/cm (LGR S/N: 22310149, SEN S/N: 22310149)","Temp, °C (LGR S/N: 22310149, SEN S/N: 22310149)","Coupler Detached (LGR S/N: 22310149)","Coupler Attached (LGR S/N: 22310149)","Host Connected (LGR S/N: 22310149)","End Of File (LGR S/N: 22310149)"
1681,12/09/25 02:00:00 PM,230.0,8.91,,,,
1682,12/09/25 02:30:00 PM,230.5,8.94,,,,
1683,12/09/25 03:00:00 PM,231.6,8.98,,,,
1684,12/09/25 03:30:00 PM,232.3,8.99,,,,
1685,12/09/25 04:00:00 PM,232.8,8.98,,,,
1686,12/09/25 04:30:00 PM,233.1,8.90,,,,
1687,12/09/25 05:00:00 PM,233.7,8.77,,,,
1688,12/09/25 05:30:00 PM,233.0,8.74,,,,
1689,12/09/25 06:00:00 PM,232.2,8.71,,,,
1690,12/09/25 06:30:00 PM,231.2,8.67,,,,
1691,12/09/25 07:00:00 PM,231.4,8.66,,,,
1692,12/09/25 07:30:00 PM,230.3,8.62,,,,
1693,12/09/25 08:00:00 PM,229.7,8.58,,,,
1694,12/09/25 08:30:00 PM,229.6,8.54,,,,
1695,12/09/25 09:00:00 PM,229.4,8.51,,,,
1696,12/09/25 09:30:00 PM,229.2,8.51,,,,
1697,12/09/25 10:00:00 PM,228.8,8.50,,,,
1698,12/09/25 10:30:00 PM,228.6,8.47,,,,
1699,12/09/25 11:00:00 PM,228.5,8.48,,,,
1700,12/09/25 11:30:00 PM,228.2,8.46,,,,
1701,12/10/25 12:00:00 AM,227.8,8.46,,,,
1702,12/10/25 12:30:00 AM,227.5,8.43,,,,
1703,12/10/25 01:00:00 AM,227.5,8.43,,,,
1704,12/10/25 01:30:00 AM,227.3,8.40,,,,
1705,12/10/25 02:00:00 AM,227.3,8.39,,,,
1706,12/10/25 02:30:00 AM,226.7,8.36,,,,
1707,12/10/25 03:00:00 AM,226.6,8.36,,,,
1708,12/10/25 03:30:00 AM,226.6,8.38,,,,
1709,12/10/25 04:00:00 AM,226.7,8.36,,,,
1710,12/10/25 04:30:00 AM,226.6,8.31,,,,
1711,12/10/25 05:00:00 AM,226.7,8.30,,,,
1712,12/10/25 05:30:00 AM,226.7,8.26,,,,
1713,12/10/25 06:00:00 AM,227.4,8.24,,,,
1714,12/10/25 06:30:00 AM,228.3,8.22,,,,
1715,12/10/25 07:00:00 AM,228.8,8.20,,,,
1716,12/10/25 07:30:00 AM,228.6,8.19,,,,
1717,12/10/25 08:00:00 AM,228.1,8.20,,,,
1718,12/10/25 08:30:00 AM,228.2,8.20,,,,
1719,12/10/25 09:00:00 AM,228.2,8.23,,,,
1720,12/10/25 09:30:00 AM,227.7,8.24,,,,
1721,12/10/25 10:00:00 AM,226.4,8.31,,,,
1722,12/10/25 10:30:00 AM,226.1,8.36,,,,
1723,12/10/25 11:00:00 AM,225.9,8.44,,,,
1724,12/10/25 11:30:00 AM,226.3,8.52,,,,
1725,12/10/25 12:00:00 PM,226.4,8.63,,,,
1726,12/10/25 12:30:00 PM,227.1,8.75,,,,
1727,12/10/25 01:00:00 PM,227.7,8.90,,,,
1728,12/10/25 01:30:00 PM,228.0,9.02,,,,
1729,12/10/25 02:00:00 PM,229.1,9.10,,,,
1730,12/10/25 02:30:00 PM,229.2,9.18,,,,
1731,12/10/25 03:00:00 PM,229.6,9.22,,,,
1732,12/10/25 03:30:00 PM,229.7,9.25,,,,
1733,12/10/25 04:00:00 PM,229.1,9.22,,,,
1734,12/10/25 04:30:00 PM,228.4,9.22,,,,
1735,12/10/25 05:00:00 PM,227.7,9.13,,,,
1736,12/10/25 05:30:00 PM,227.2,9.05,,,,
1737,12/10/25 06:00:00 PM,227.0,9.01,,,,
1738,12/10/25 06:30:00 PM,227.0,8.94,,,,
1739,12/10/25 07:00:00 PM,226.6,8.86,,,,
1740,12/10/25 07:30:00 PM,226.5,8.81,,,,
1741,12/10/25 08:00:00 PM,226.6,8.75,,,,
1742,12/10/25 08:30:00 PM,226.3,8.70,,,,
1743,12/10/25 09:00:00 PM,225.9,8.67,,,,
1744,12/10/25 09:30:00 PM,225.5,8.62,,,,
1745,12/10/25 10:00:00 PM,225.2,8.55,,,,
1746,12/10/25 10:30:00 PM,225.1,8.54,,,,
1747,12/10/25 11:00:00 PM,225.4,8.54,,,,
1748,12/10/25 11:30:00 PM,225.2,8.51,,,,
1749,12/11/25 12:00:00 AM,225.0,8.48,,,,
1750,12/11/25 12:30:00 AM,224.7,8.42,,,,
1751,12/11/25 01:00:00 AM,224.4,8.36,,,,
1752,12/11/25 01:30:00 AM,224.4,8.34,,,,
1753,12/11/25 02:00:00 AM,224.4,8.31,,,,
1754,12/11/25 02:30:00 AM,224.2,8.26,,,,
1755,12/11/25 03:00:00 AM,224.4,8.23,,,,
1756,12/11/25 03:30:00 AM,224.5,8.20,,,,
1757,12/11/25 04:00:00 AM,224.2,8.18,,,,
1758,12/11/25 04:30:00 AM,224.4,8.15,,,,
1759,12/11/25 05:00:00 AM,224.2,8.12,,,,
1760,12/11/25 05:30:00 AM,224.3,8.10,,,,
1761,12/11/25 06:00:00 AM,224.5,8.06,,,,
1762,12/11/25 06:30:00 AM,224.7,8.02,,,,
1763,12/11/25 07:00:00 AM,224.5,7.95,,,,
1764,12/11/25 07:30:00 AM,224.3,7.88,,,,
1765,12/11/25 08:00:00 AM,224.2,7.85,,,,
1766,12/11/25 08:30:00 AM,224.1,7.87,,,,
1767,12/11/25 09:00:00 AM,224.3,7.89,,,,
1768,12/11/25 09:30:00 AM,224.8,7.98,,,,
1769,12/11/25 10:00:00 AM,225.5,8.07,,,,
1770,12/11/25 10:30:00 AM,226.2,8.16,,,,
1771,12/11/25 11:00:00 AM,226.9,8.27,,,,
1772,12/11/25 11:30:00 AM,227.6,8.38,,,,
1773,12/11/25 12:00:00 PM,227.3,8.50,,,,
1774,12/11/25 12:30:00 PM,228.1,8.63,,,,
1775,12/11/25 01:00:00 PM,228.9,8.75,,,,
1776,12/11/25 01:30:00 PM,229.1,8.86,,,,
1777,12/11/25 02:00:00 PM,228.9,8.94,,,,
1778,12/11/25 02:30:00 PM,229.0,9.02,,,,
1779,12/11/25 03:00:00 PM,229.0,9.06,,,,
1780,12/11/25 03:30:00 PM,228.9,9.07,,,,
1781,12/11/25 04:00:00 PM,228.8,9.02,,,,
1782,12/11/25 04:30:00 PM,228.3,8.98,,,,
1783,12/11/25 05:00:00 PM,228.0,8.94,,,,
1784,12/11/25 05:30:00 PM,227.4,8.87,,,,
1785,12/11/25 06:00:00 PM,227.0,8.83,,,,
1786,12/11/25 06:30:00 PM,226.8,8.79,,,,
1787,12/11/25 07:00:00 PM,226.4,8.75,,,,
1788,12/11/25 07:30:00 PM,226.0,8.68,,,,
1789,12/11/25 08:00:00 PM,225.9,8.66,,,,
1790,12/11/25 08:30:00 PM,226.0,8.64,,,,
1791,12/11/25 09:00:00 PM,226.1,8.59,,,,
1792,12/11/25 09:30:00 PM,226.3,8.51,,,,
1793,12/11/25 10:00:00 PM,226.1,8.44,,,,
1794,12/11/25 10:30:00 PM,226.1,8.39,,,,
1795,12/11/25 11:00:00 PM,226.0,8.30,,,,
1796,12/11/25 11:30:00 PM,225.1,8.26,,,,
1797,12/12/25 12:00:00 AM,224.8,8.24,,,,
1798,12/12/25 12:30:00 AM,224.9,8.24,,,,
1799,12/12/25 01:00:00 AM,224.9,8.23,,,,
1800,12/12/25 01:30:00 AM,225.3,8.19,,,,
1801,12/12/25 02:00:00 AM,224.7,8.16,,,,
1802,12/12/25 02:30:00 AM,224.8,8.14,,,,
1803,12/12/25 03:00:00 AM,224.9,8.06,,,,
1804,12/12/25 03:30:00 AM,224.5,7.96,,,,
1805,12/12/25 04:00:00 AM,223.9,7.89,,,,
1806,12/12/25 04:30:00 AM,223.5,7.87,,,,
1807,12/12/25 05:00:00 AM,223.5,7.85,,,,
1808,12/12/25 05:30:00 AM,223.7,7.85,,,,
1809,12/12/25 06:00:00 AM,223.8,7.87,,,,
1810,12/12/25 06:30:00 AM,223.9,7.84,,,,
1811,12/12/25 07:00:00 AM,223.9,7.83,,,,
1812,12/12/25 07:30:00 AM,224.0,7.81,,,,
1813,12/12/25 08:00:00 AM,224.2,7.80,,,,
1814,12/12/25 08:30:00 AM,224.6,7.80,,,,
1815,12/12/25 09:00:00 AM,224.7,7.83,,,,
1816,12/12/25 09:30:00 AM,224.1,7.87,,,,
1817,12/12/25 10:00:00 AM,224.2,7.95,,,,
1818,12/12/25 10:30:00 AM,224.7,7.99,,,,
1819,12/12/25 11:00:00 AM,225.3,8.08,,,,
1820,12/12/25 11:30:00 AM,226.1,8.20,,,,
1821,12/12/25 12:00:00 PM,226.7,8.30,,,,
1822,12/12/25 12:30:00 PM,227.9,8.39,,,,
1823,12/12/25 01:00:00 PM,228.1,8.51,,,,
1824,12/12/25 01:30:00 PM,228.4,8.55,,,,
1825,12/12/25 02:00:00 PM,228.7,8.63,,,,
1826,12/12/25 02:30:00 PM,229.1,8.70,,,,
1827,12/12/25 03:00:00 PM,229.2,8.71,,,,
1828,12/12/25 03:30:00 PM,228.8,8.66,,,,
1829,12/12/25 04:00:00 PM,228.4,8.63,,,,
1830,12/12/25 04:30:00 PM,228.2,8.59,,,,
1831,12/12/25 05:00:00 PM,228.1,8.56,,,,
1832,12/12/25 05:30:00 PM,227.8,8.52,,,,
1833,12/12/25 06:00:00 PM,227.9,8.50,,,,
1834,12/12/25 06:30:00 PM,227.2,8.43,,,,
1835,12/12/25 07:00:00 PM,226.9,8.39,,,,
1836,12/12/25 07:30:00 PM,226.8,8.36,,,,
1837,12/12/25 08:00:00 PM,226.9,8.32,,,,
1838,12/12/25 08:30:00 PM,226.8,8.30,,,,
1839,12/12/25 09:00:00 PM,226.7,8.27,,,,
1840,12/12/25 09:30:00 PM,226.8,8.20,,,,
1841,12/12/25 10:00:00 PM,226.9,8.18,,,,
1842,12/12/25 10:30:00 PM,227.3,8.18,,,,
1843,12/12/25 11:00:00 PM,227.9,8.14,,,,
1844,12/12/25 11:30:00 PM,228.4,8.10,,,,
1845,12/13/25 12:00:00 AM,228.0,8.06,,,,
1846,12/13/25 12:30:00 AM,227.6,8.00,,,,
1847,12/13/25 01:00:00 AM,227.6,7.95,,,,
1848,12/13/25 01:30:00 AM,227.1,7.88,,,,
1849,12/13/25 02:00:00 AM,227.0,7.81,,,,
1850,12/13/25 02:30:00 AM,228.5,7.76,,,,
1851,12/13/25 03:00:00 AM,227.0,7.72,,,,
1852,12/13/25 03:30:00 AM,227.0,7.71,,,,
1853,12/13/25 04:00:00 AM,227.1,7.68,,,,
1854,12/13/25 04:30:00 AM,227.1,7.68,,,,
1855,12/13/25 05:00:00 AM,227.3,7.68,,,,
1856,12/13/25 05:30:00 AM,227.8,7.65,,,,
1857,12/13/25 06:00:00 AM,228.0,7.64,,,,
1858,12/13/25 06:30:00 AM,228.1,7.61,,,,
1859,12/13/25 07:00:00 AM,228.3,7.60,,,,
1860,12/13/25 07:30:00 AM,228.4,7.59,,,,
1861,12/13/25 08:00:00 AM,228.4,7.57,,,,
1862,12/13/25 08:30:00 AM,228.9,7.59,,,,
1863,12/13/25 09:00:00 AM,229.4,7.60,,,,
1864,12/13/25 09:30:00 AM,230.2,7.65,,,,
1865,12/13/25 10:00:00 AM,230.9,7.69,,,,
1866,12/13/25 10:30:00 AM,231.6,7.80,,,,
1867,12/13/25 11:00:00 AM,232.3,7.92,,,,
1868,12/13/25 11:30:00 AM,232.9,8.06,,,,
1869,12/13/25 12:00:00 PM,233.8,8.18,,,,
1870,12/13/25 12:30:00 PM,234.6,8.32,,,,
1871,12/13/25 01:00:00 PM,235.2,8.43,,,,
1872,12/13/25 01:30:00 PM,235.7,8.54,,,,
1873,12/13/25 02:00:00 PM,236.2,8.63,,,,
1874,12/13/25 02:30:00 PM,236.2,8.64,,,,
1875,12/13/25 03:00:00 PM,236.2,8.66,,,,
1876,12/13/25 03:30:00 PM,236.0,8.66,,,,
1877,12/13/25 04:00:00 PM,235.7,8.64,,,,
1878,12/13/25 04:30:00 PM,235.3,8.58,,,,
1879,12/13/25 05:00:00 PM,234.5,8.48,,,,
1880,12/13/25 05:30:00 PM,233.8,8.42,,,,
1881,12/13/25 06:00:00 PM,233.8,8.36,,,,
1882,12/13/25 06:30:00 PM,234.0,8.30,,,,
1883,12/13/25 07:00:00 PM,233.7,8.23,,,,
1884,12/13/25 07:30:00 PM,233.4,8.19,,,,
1885,12/13/25 08:00:00 PM,234.0,8.14,,,,
1886,12/13/25 08:30:00 PM,233.9,8.14,,,,
1887,12/13/25 09:00:00 PM,233.6,8.10,,,,
1888,12/13/25 09:30:00 PM,233.7,8.04,,,,
1889,12/13/25 10:00:00 PM,233.9,7.99,,,,
1890,12/13/25 10:30:00 PM,234.3,7.98,,,,
1891,12/13/25 11:00:00 PM,234.7,7.95,,,,
1892,12/13/25 11:30:00 PM,235.0,7.92,,,,
1893,12/14/25 12:00:00 AM,234.5,7.89,,,,
1894,12/14/25 12:30:00 AM,234.1,7.84,,,,
1895,12/14/25 01:00:00 AM,233.7,7.79,,,,
1896,12/14/25 01:30:00 AM,233.2,7.72,,,,
1897,12/14/25 02:00:00 AM,232.9,7.68,,,,
1898,12/14/25 02:30:00 AM,232.9,7.68,,,,
1899,12/14/25 03:00:00 AM,232.8,7.64,,,,
1900,12/14/25 03:30:00 AM,232.8,7.63,,,,
1901,12/14/25 04:00:00 AM,233.3,7.63,,,,
1902,12/14/25 04:30:00 AM,233.4,7.56,,,,
1903,12/14/25 05:00:00 AM,233.5,7.56,,,,
1904,12/14/25 05:30:00 AM,233.9,7.55,,,,
1905,12/14/25 06:00:00 AM,233.7,7.49,,,,
1906,12/14/25 06:30:00 AM,234.2,7.44,,,,
1907,12/14/25 07:00:00 AM,234.6,7.43,,,,
1908,12/14/25 07:30:00 AM,235.5,7.44,,,,
1909,12/14/25 08:00:00 AM,235.9,7.43,,,,
1910,12/14/25 08:30:00 AM,236.1,7.43,,,,
1911,12/14/25 09:00:00 AM,236.7,7.47,,,,
1912,12/14/25 09:30:00 AM,237.2,7.53,,,,
1913,12/14/25 10:00:00 AM,237.8,7.61,,,,
1914,12/14/25 10:30:00 AM,238.5,7.69,,,,
1915,12/14/25 11:00:00 AM,239.1,7.76,,,,
1916,12/14/25 11:30:00 AM,239.4,7.81,,,,
1917,12/14/25 12:00:00 PM,240.2,7.95,,,,
1918,12/14/25 12:30:00 PM,241.2,8.06,,,,
1919,12/14/25 01:00:00 PM,242.2,8.18,,,,
1920,12/14/25 01:30:00 PM,243.3,8.30,,,,
1921,12/14/25 02:00:00 PM,244.2,8.42,,,,
1922,12/14/25 02:30:00 PM,244.7,8.50,,,,
1923,12/14/25 03:00:00 PM,244.7,8.52,,,,
1924,12/14/25 03:30:00 PM,244.2,8.47,,,,
1925,12/14/25 04:00:00 PM,243.8,8.44,,,,
1926,12/14/25 04:30:00 PM,243.8,8.43,,,,
1927,12/14/25 05:00:00 PM,243.6,8.38,,,,
1928,12/14/25 05:30:00 PM,243.2,8.27,,,,
1929,12/14/25 06:00:00 PM,243.0,8.19,,,,
1930,12/14/25 06:30:00 PM,243.1,8.15,,,,
1931,12/14/25 07:00:00 PM,243.3,8.15,,,,
1932,12/14/25 07:30:00 PM,243.0,8.12,,,,
1933,12/14/25 08:00:00 PM,242.8,8.07,,,,
1934,12/14/25 08:30:00 PM,242.7,8.04,,,,
1935,12/14/25 09:00:00 PM,242.6,8.03,,,,
1936,12/14/25 09:30:00 PM,242.3,7.98,,,,
1937,12/14/25 10:00:00 PM,242.3,7.95,,,,
1938,12/14/25 10:30:00 PM,242.2,7.88,,,,
1939,12/14/25 11:00:00 PM,242.0,7.87,,,,
1940,12/14/25 11:30:00 PM,241.8,7.84,,,,
1941,12/15/25 12:00:00 AM,241.7,7.80,,,,
1942,12/15/25 12:30:00 AM,241.6,7.75,,,,
1943,12/15/25 01:00:00 AM,241.3,7.69,,,,
1944,12/15/25 01:30:00 AM,241.2,7.68,,,,
1945,12/15/25 02:00:00 AM,240.9,7.68,,,,
1946,12/15/25 02:30:00 AM,240.6,7.65,,,,
1947,12/15/25 03:00:00 AM,240.5,7.60,,,,
1948,12/15/25 03:30:00 AM,240.2,7.56,,,,
1949,12/15/25 04:00:00 AM,239.9,7.51,,,,
1950,12/15/25 04:30:00 AM,240.0,7.47,,,,
1951,12/15/25 05:00:00 AM,239.9,7.45,,,,
1952,12/15/25 05:30:00 AM,239.8,7.43,,,,
1953,12/15/25 06:00:00 AM,240.2,7.40,,,,
1954,12/15/25 06:30:00 AM,240.5,7.37,,,,
1955,12/15/25 07:00:00 AM,240.4,7.35,,,,
1956,12/15/25 07:30:00 AM,240.6,7.31,,,,
1957,12/15/25 08:00:00 AM,240.7,7.31,,,,
1958,12/15/25 08:30:00 AM,241.4,7.35,,,,
1959,12/15/25 09:00:00 AM,242.4,7.41,,,,
1960,12/15/25 09:30:00 AM,242.2,7.48,,,,
1961,12/15/25 10:00:00 AM,242.8,7.56,,,,
1962,12/15/25 10:30:00 AM,243.7,7.68,,,,
1963,12/15/25 11:00:00 AM,244.7,7.76,,,,
1964,12/15/25 11:30:00 AM,245.1,7.84,,,,
1965,12/15/25 12:00:00 PM,246.1,7.98,,,,
1966,12/15/25 12:30:00 PM,246.8,8.11,,,,
1967,12/15/25 01:00:00 PM,247.6,8.24,,,,
1968,12/15/25 01:30:00 PM,248.2,8.34,,,,
1969,12/15/25 02:00:00 PM,248.5,8.40,,,,
1970,12/15/25 02:30:00 PM,249.1,8.47,,,,
1971,12/15/25 03:00:00 PM,249.3,8.48,,,,
1972,12/15/25 03:30:00 PM,249.1,8.40,,,,
1973,12/15/25 04:00:00 PM,248.8,8.38,,,,
1974,12/15/25 04:30:00 PM,248.6,8.34,,,,
1975,12/15/25 05:00:00 PM,248.3,8.30,,,,
1976,12/15/25 05:30:00 PM,248.2,8.26,,,,
1977,12/15/25 06:00:00 PM,248.0,8.22,,,,
1978,12/15/25 06:30:00 PM,247.7,8.18,,,,
1979,12/15/25 07:00:00 PM,247.5,8.14,,,,
1980,12/15/25 07:30:00 PM,247.1,8.11,,,,
1981,12/15/25 08:00:00 PM,247.4,8.07,,,,
1982,12/15/25 08:30:00 PM,247.2,8.06,,,,
1983,12/15/25 09:00:00 PM,246.9,8.03,,,,
1984,12/15/25 09:30:00 PM,246.9,8.00,,,,
1985,12/15/25 10:00:00 PM,246.6,7.98,,,,
1986,12/15/25 10:30:00 PM,247.7,7.95,,,,
1987,12/15/25 11:00:00 PM,247.0,7.91,,,,
1988,12/15/25 11:30:00 PM,247.0,7.87,,,,
1989,12/16/25 12:00:00 AM,247.2,7.84,,,,
1990,12/16/25 12:30:00 AM,246.7,7.81,,,,
1991,12/16/25 01:00:00 AM,246.7,7.79,,,,
1992,12/16/25 01:30:00 AM,246.5,7.76,,,,
1993,12/16/25 02:00:00 AM,246.7,7.76,,,,
1994,12/16/25 02:30:00 AM,246.6,7.73,,,,
1995,12/16/25 03:00:00 AM,246.6,7.71,,,,
1996,12/16/25 03:30:00 AM,246.5,7.68,,,,
1997,12/16/25 04:00:00 AM,246.6,7.67,,,,
1998,12/16/25 04:30:00 AM,246.6,7.64,,,,
1999,12/16/25 05:00:00 AM,246.7,7.57,,,,
2000,12/16/25 05:30:00 AM,247.0,7.52,,,,
2001,12/16/25 06:00:00 AM,247.2,7.51,,,,
2002,12/16/25 06:30:00 AM,246.9,7.49,,,,
2003,12/16/25 07:00:00 AM,246.9,7.49,,,,
2004,12/16/25 07:30:00 AM,246.8,7.48,,,,
2005,12/16/25 08:00:00 AM,247.2,7.48,,,,
2006,12/16/25 08:30:00 AM,248.0,7.51,,,,
2007,12/16/25 09:00:00 AM,248.3,7.55,,,,
2008,12/16/25 09:30:00 AM,248.7,7.64,,,,
2009,12/16/25 10:00:00 AM,249.4,7.76,,,,
2010,12/16/25 10:30:00 AM,249.8,7.89,,,,
2011,12/16/25 11:00:00 AM,250.4,8.00,,,,
2012,12/16/25 11:30:00 AM,251.7,8.15,,,,
2013,12/16/25 12:00:00 PM,253.2,8.30,,,,
2014,12/16/25 12:30:00 PM,255.3,8.56,,,,
2015,12/16/25 01:00:00 PM,257.2,8.78,,,,
2016,12/16/25 01:30:00 PM,258.6,8.94,,,,
2017,12/16/25 02:00:00 PM,261.1,9.23,,,,
2018,12/16/25 02:30:00 PM,263.8,9.51,,,,
2019,12/16/25 03:00:00 PM,264.3,9.60,,,,
2020,12/16/25 03:30:00 PM,264.3,9.60,,,,
2021,12/16/25 04:00:00 PM,264.3,9.60,,,,
2022,12/16/25 04:30:00 PM,264.1,9.57,,,,
2023,12/16/25 05:00:00 PM,263.8,9.46,,,,
2024,12/16/25 05:30:00 PM,263.5,9.39,,,,
2025,12/16/25 06:00:00 PM,262.7,9.27,,,,
2026,12/16/25 06:30:00 PM,262.1,9.13,,,,
2027,12/16/25 07:00:00 PM,261.3,9.02,,,,
2028,12/16/25 07:30:00 PM,260.6,8.93,,,,
2029,12/16/25 08:00:00 PM,259.8,8.82,,,,
2030,12/16/25 08:30:00 PM,259.3,8.74,,,,
2031,12/16/25 09:00:00 PM,258.9,8.67,,,,
2032,12/16/25 09:30:00 PM,258.6,8.63,,,,
2033,12/16/25 10:00:00 PM,259.0,8.60,,,,
2034,12/16/25 10:30:00 PM,260.0,8.63,,,,
2035,12/16/25 11:00:00 PM,260.1,8.62,,,,
2036,12/16/25 11:30:00 PM,260.3,8.60,,,,
2037,12/17/25 12:00:00 AM,260.2,8.56,,,,
2038,12/17/25 12:30:00 AM,260.0,8.54,,,,
2039,12/17/25 01:00:00 AM,259.4,8.52,,,,
2040,12/17/25 01:30:00 AM,259.1,8.50,,,,
2041,12/17/25 02:00:00 AM,258.8,8.48,,,,
2042,12/17/25 02:30:00 AM,258.3,8.44,,,,
2043,12/17/25 03:00:00 AM,257.8,8.40,,,,
2044,12/17/25 03:30:00 AM,257.2,8.38,,,,
2045,12/17/25 04:00:00 AM,257.0,8.36,,,,
2046,12/17/25 04:30:00 AM,257.0,8.34,,,,
2047,12/17/25 05:00:00 AM,256.7,8.34,,,,
2048,12/17/25 05:30:00 AM,256.4,8.34,,,,
2049,12/17/25 06:00:00 AM,255.6,8.32,,,,
2050,12/17/25 06:30:00 AM,255.9,8.32,,,,
2051,12/17/25 07:00:00 AM,255.9,8.34,,,,
2052,12/17/25 07:30:00 AM,255.7,8.32,,,,
2053,12/17/25 08:00:00 AM,255.4,8.34,,,,
2054,12/17/25 08:30:00 AM,255.3,8.38,,,,
2055,12/17/25 09:00:00 AM,255.5,8.44,,,,
2056,12/17/25 09:30:00 AM,256.1,8.55,,,,
2057,12/17/25 10:00:00 AM,258.2,8.89,,,,
2058,12/17/25 10:30:00 AM,259.7,9.17,,,,
2059,12/17/25 11:00:00 AM,262.6,9.60,,,,
2060,12/17/25 11:30:00 AM,265.5,10.12,,,,
2061,12/17/25 12:00:00 PM,270.0,10.81,,,,
2062,12/17/25 12:30:00 PM,267.6,11.34,,,,
2063,12/17/25 01:00:00 PM,269.3,12.00,,,,
2064,12/17/25 01:30:00 PM,273.6,12.70,,,,
2065,12/17/25 02:00:00 PM,278.7,13.30,,,,
2066,12/17/25 02:30:00 PM,281.5,13.71,,,,
2067,12/17/25 03:00:00 PM,282.8,13.93,,,,
2068,12/17/25 03:30:00 PM,284.0,14.09,,,,
2069,12/17/25 04:00:00 PM,283.5,14.03,,,,
2070,12/17/25 04:30:00 PM,282.1,13.85,,,,
2071,12/17/25 05:00:00 PM,280.2,13.66,,,,
2072,12/17/25 05:30:00 PM,277.2,13.37,,,,
2073,12/17/25 06:00:00 PM,277.3,13.10,,,,
2074,12/17/25 06:30:00 PM,278.9,12.85,,,,
2075,12/17/25 07:00:00 PM,283.8,12.71,,,,
2076,12/17/25 07:30:00 PM,284.9,12.61,,,,
2077,12/17/25 08:00:00 PM,285.6,12.53,,,,
2078,12/17/25 08:30:00 PM,285.4,12.45,,,,
2079,12/17/25 09:00:00 PM,285.3,12.38,,,,
2080,12/17/25 09:30:00 PM,285.1,12.31,,,,
2081,12/17/25 10:00:00 PM,284.9,12.25,,,,
2082,12/17/25 10:30:00 PM,285.4,12.18,,,,
2083,12/17/25 11:00:00 PM,285.7,12.03,,,,
2084,12/17/25 11:30:00 PM,285.7,11.95,,,,
2085,12/18/25 12:00:00 AM,285.4,11.83,,,,
2086,12/18/25 12:30:00 AM,285.4,11.78,,,,
2087,12/18/25 01:00:00 AM,285.7,11.74,,,,
2088,12/18/25 01:30:00 AM,285.8,11.72,,,,
2089,12/18/25 02:00:00 AM,285.9,11.71,,,,
2090,12/18/25 02:30:00 AM,286.0,11.70,,,,
2091,12/18/25 03:00:00 AM,286.2,11.68,,,,
2092,12/18/25 03:30:00 AM,286.5,11.68,,,,
2093,12/18/25 04:00:00 AM,286.1,11.64,,,,
2094,12/18/25 04:30:00 AM,286.1,11.64,,,,
2095,12/18/25 05:00:00 AM,286.6,11.63,,,,
2096,12/18/25 05:30:00 AM,287.3,11.63,,,,
2097,12/18/25 06:00:00 AM,288.5,11.62,,,,
2098,12/18/25 06:30:00 AM,288.4,11.59,,,,
2099,12/18/25 07:00:00 AM,288.8,11.58,,,,
2100,12/18/25 07:30:00 AM,289.1,11.55,,,,
2101,12/18/25 08:00:00 AM,290.1,11.56,,,,
2102,12/18/25 08:30:00 AM,291.9,11.58,,,,
2103,12/18/25 09:00:00 AM,292.4,11.64,,,,
2104,12/18/25 09:30:00 AM,293.0,11.74,,,,
2105,12/18/25 10:00:00 AM,293.0,11.92,,,,
2106,12/18/25 10:30:00 AM,294.2,12.07,,,,
2107,12/18/25 11:00:00 AM,296.0,12.22,,,,
2108,12/18/25 11:30:00 AM,297.3,12.38,,,,
2109,12/18/25 12:00:00 PM,298.3,12.62,,,,
2110,12/18/25 12:30:00 PM,298.1,12.79,,,,
2111,12/18/25 01:00:00 PM,297.8,12.94,,,,
2112,12/18/25 01:30:00 PM,298.6,13.09,,,,
2113,12/18/25 02:00:00 PM,300.5,13.25,,,,
2114,12/18/25 02:30:00 PM,302.3,13.41,,,,
2115,12/18/25 03:00:00 PM,303.7,13.62,,,,
2116,12/18/25 03:30:00 PM,304.6,13.76,,,,
2117,12/18/25 04:00:00 PM,304.2,13.76,,,,
2118,12/18/25 04:30:00 PM,302.9,13.62,,,,
2119,12/18/25 05:00:00 PM,301.6,13.46,,,,
2120,12/18/25 05:30:00 PM,299.8,13.22,,,,
2121,12/18/25 06:00:00 PM,298.4,13.01,,,,
2122,12/18/25 06:30:00 PM,296.9,12.83,,,,
2123,12/18/25 07:00:00 PM,295.9,12.62,,,,
2124,12/18/25 07:30:00 PM,295.1,12.39,,,,
2125,12/18/25 08:00:00 PM,294.8,12.35,,,,
2126,12/18/25 08:30:00 PM,294.8,12.33,,,,
2127,12/18/25 09:00:00 PM,294.3,12.27,,,,
2128,12/18/25 09:30:00 PM,294.0,12.22,,,,
2129,12/18/25 10:00:00 PM,293.8,12.15,,,,
2130,12/18/25 10:30:00 PM,293.9,12.11,,,,
2131,12/18/25 11:00:00 PM,293.8,12.03,,,,
2132,12/18/25 11:30:00 PM,293.9,11.98,,,,
2133,12/19/25 12:00:00 AM,293.6,11.91,,,,
2134,12/19/25 12:30:00 AM,293.1,11.87,,,,
2135,12/19/25 01:00:00 AM,292.7,11.83,,,,
2136,12/19/25 01:30:00 AM,292.0,11.80,,,,
2137,12/19/25 02:00:00 AM,291.6,11.76,,,,
2138,12/19/25 02:30:00 AM,291.3,11.75,,,,
2139,12/19/25 03:00:00 AM,291.2,11.74,,,,
2140,12/19/25 03:30:00 AM,291.0,11.70,,,,
